"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","confidence","inside_published_operating_range"
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-2","83.42","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-1","86.04","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","0","88.71","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","1","91.45","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","2","94.24","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","3","97.1","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","4","100.03","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","5","103.01","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","6","106.06","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","7","109.18","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","8","112.36","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","9","115.61","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","10","118.93","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","11","122.32","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","12","125.77","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","13","129.3","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","14","132.89","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","15","136.56","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","16","140.3","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","17","144.11","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","18","148","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","19","151.96","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","20","156","manufacturer_or_distributor_anchor","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","21","160.11","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","22","164.3","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","23","168.57","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","24","172.92","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","25","177.34","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","26","181.85","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","27","186.43","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","28","191.1","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","29","195.85","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","30","200.68","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","31","205.59","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","32","210.59","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","33","215.68","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","34","220.85","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","35","226.1","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","36","231.44","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","37","236.87","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","38","242.39","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","39","248","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","40","253.69","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-15","57.67","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-14","59.69","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-13","61.76","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-12","63.88","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-11","66.06","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-10","68.29","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-9","70.58","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-8","72.93","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-7","75.33","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-6","77.79","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-5","80.31","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-4","82.89","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-3","85.53","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-2","88.24","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","-1","91","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","0","93.83","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","1","96.72","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","2","99.68","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","3","102.71","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","4","105.8","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","5","108.96","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","6","112.18","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","7","115.48","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","8","118.85","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","9","122.28","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","10","125.79","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","11","129.37","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","12","133.03","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","13","136.76","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","14","140.56","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","15","144.44","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","16","148.39","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","17","152.43","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","18","156.54","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","19","160.73","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","20","165","manufacturer_or_distributor_anchor","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","21","169.35","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","22","173.78","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","23","178.3","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","24","182.89","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","25","187.57","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","26","192.34","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","27","197.19","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","28","202.12","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","29","207.15","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","30","212.26","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","31","217.46","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","32","222.74","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","33","228.12","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","34","233.59","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","35","239.14","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","36","244.79","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","37","250.54","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","38","256.37","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","39","262.3","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI165 — sec","atm-psi165-dry","40","268.33","estimated_propane_ratio","165","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-15","61.17","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-14","63.31","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-13","65.5","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-12","67.75","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-11","70.06","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-10","72.43","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-9","74.86","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-8","77.35","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-7","79.89","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-6","82.5","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-5","85.18","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-4","87.91","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-3","90.72","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-2","93.58","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","-1","96.52","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","0","99.52","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","1","102.59","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","2","105.72","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","3","108.93","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","4","112.21","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","5","115.56","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","6","118.98","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","7","122.48","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","8","126.05","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","9","129.69","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","10","133.42","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","11","137.21","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","12","141.09","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","13","145.04","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","14","149.08","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","15","153.19","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","16","157.39","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","17","161.67","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","18","166.03","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","19","170.47","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","20","175","manufacturer_or_distributor_anchor","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","21","179.61","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","22","184.31","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","23","189.1","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","24","193.98","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","25","198.94","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","26","204","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","27","209.14","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","28","214.37","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","29","219.7","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","30","225.12","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","31","230.63","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","32","236.24","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","33","241.94","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","34","247.74","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","35","253.64","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","36","259.63","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","37","265.72","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","38","271.91","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","39","278.2","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI175 — sec","atm-psi175-dry","40","284.59","estimated_propane_ratio","175","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-15","70.95","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-14","73.43","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-13","75.98","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-12","78.59","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-11","81.27","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-10","84.02","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-9","86.84","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-8","89.72","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-7","92.68","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-6","95.71","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-5","98.81","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-4","101.98","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-3","105.23","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-2","108.56","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","-1","111.96","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","0","115.44","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","1","119","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","2","122.64","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","3","126.36","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","4","130.16","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","5","134.05","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","6","138.02","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","7","142.07","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
